ID,path,title,authors,translators,author_qids,translator_qids,original_language,genre,source_edition
17740,/p613/m17740,בית המקדש – עולם קטן,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17741,/p613/m17741,מנחת הדל או פרוטת האלמנה,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17742,/p613/m17742,הידידים מקאהיר,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17743,/p613/m17743,מידת החסד ומידת הדין,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17744,/p613/m17744,מידה כנגד מידה,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17745,/p613/m17745,תקוה טובה,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17746,/p613/m17746,במצולות ים,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17747,/p613/m17747,קֶרֶב – קֶבֶר,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17748,/p613/m17748,שלוש מתנות טובות,מנחם שטיין,"",19187951,"","",מאמרים ומסות,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17749,/p66/m17749,בִּבְּלִיוֹגְרַפִיָּה (“אוטופיה יהודית” מאת מ. מייער),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17750,/p66/m17750,בִּמְקוֹם בִּיבְּלִיוֹגְרַפִיָּה,יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17751,/p66/m17751,צִיּוּנִים ו (אהרון שֶר),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17752,/p66/m17752,"מִפִּנְקָס (שני גליונות ""התורן"" האחרונים)",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17753,/p66/m17753,צִיּוּנִים ח  (טקט; הסכנה האמיתית; אניקדוטה; סקאנדאל; מתעלפים ופרחים; ובמחנה צעירינו?; קו-אור?; עזרת-אחים ואבק פוליטיקה; ועוד קצת “ביני לבין חמי”),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17754,/p66/m17754,אוּטוֹפִּיוֹת וְאוּטוֹפִּיסְטִים,יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,תל אביב: הקיבוץ המאוחד
17755,/p613/m17755,על האיסיים,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17756,/p613/m17756,טרילוגיה היסטורית מימי בית שני,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17757,/p613/m17757,יוסף בן מתתיהו השתקן והשכחן,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17758,/p613/m17758,יסודות יווניים בספר חכמת בן סירא,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17759,/p613/m17759,בעל אגרת אַריסטיאַס כסניגור של היהדות,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17760,/p613/m17760,"פסוודוֹ־הקאטאיוֹס, זמנו ומגמת ספרו על היהודים וארצם",מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17761,/p613/m17761,המדרש ההלניסטי,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17762,/p613/m17762,תפילה מתקופת החשמונאים,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17763,/p613/m17763,"הביטוי ""המקום"" במובן אדנות אלוהית",מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17764,/p613/m17764,היהדות והיוונות,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17765,/p613/m17765,"""תן לי יבנה וחכמיה""",מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17766,/p613/m17766,האפיקורסים בספרות התלמודית,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17767,/p613/m17767,חיוי הבלכי – מארקיון היהודי,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17768,/p613/m17768,"האריסטוטליות והיהדות בפילוסופיה היהודית לפני הרמב""ם",מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17769,/p613/m17769,"הרמב""ם והאריסטוטליות",מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17770,/p613/m17770,הייחוּד הלאוּמי והאיחוּד האנושי בפילוסופיה של רבי יהוּדה הלוי,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17771,/p613/m17771,לבעיית חירות הרצון אצל ר' חסדאי קרשקש,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17772,/p613/m17772,דון יצחק אברבנאל לאור תקופתו ותקופתנו,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17773,/p613/m17773,ישראל והעמים בתפישת דון יצחק אברבנאל,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17774,/p613/m17774,אהבת אלהים אצל דון יהודה אברבנאל,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17775,/p613/m17775,לשאלת האהבה השכלית של אלהים אצל שפינוזה,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17776,/p613/m17776,הציונות של ברוך שפינוזה,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17777,/p613/m17777,על מתתיהו שוהם,מנחם שטיין,"",19187951,"","",עיון,"אגודת הסופרים בישראל ליד הוצאת ""מסדה"""
17780,/p5/m17780,דימון,מיכאיל לרמונטוב,אברהם סולודר,46599,6631385,ru,שירה,הוצאת יפת יפו
17794,/p390/m17794,דברי ימי עולם: כרך שמיני: סוף המאה השמונה-עשרה וראשית המאה התשע-עשרה,שמעון דובנוב,ברוך קרוא,213693,12404704,de,עיון,דביר תל־אביב 
17795,/p66/m17795,צִיּוּנִים יב (רישעוּת),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17796,/p66/m17796,בִּיבְּלִיוֹגְרַפִיָּה (התנועה הערבית לי. בן־צבי),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17797,/p66/m17797,"רִשְׁמֵי שָׁעָה (חילול־שבת, אזהרה מפני הבולשביקים היהודים ועניינים אחרים)",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17798,/p66/m17798,"רִשְׁמֵי שָׁעָה (ידיעה מכתב־העת ""פוֹרוואֶרטס"")",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17799,/p66/m17799,מִפִּנְקָס (שני מפגשים עם בני הארץ),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17853,/p66/m17853,הזכייה הגדולה,שלום עליכם,יוסף חיים ברנר,238090,939732,yi,פרוזה,סימן קריאה (1)
17854,/p66/m17854,קטנות גם גדולות: [מה רוצה ש''י איש הורוויץ?],יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,תל-אביב : ספרית פועלים
17855,/p66/m17855,"""יפת""",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,תל־אביב : ספרית פועלים
17856,/p66/m17856,בִּיבְּלִיוֹגְרַפִיָּה (אברהם משה לונץ. לוח־ארץ־ישראל),יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17857,/p66/m17857,"מִשְּׂדֵה הַסִּפְרוּת ( תולדות המקובלים, השבתאים והחסידים לדוד כהנא)",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17858,/p66/m17858,"מִשְּׂדֵה הַסִּפְרוּת (""דון יוסף נשיא"" ליוסף קלוזנר)",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17859,/p66/m17859,"מִשְּׂדֵה הַסִּפְרוּת (""מולדת"")",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17860,/p66/m17860,"מִתּוֹךְ הַפִּנְקָס: (על ה""חדר"")",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17861,/p66/m17861,"בִּיבְּלִיוֹגְרַפִיָּה (“ספרותנו החדשה” לד""ר מ' רבינזון)",יוסף חיים ברנר,"",939732,"","",מאמרים ומסות,"ע“פ “כתבים”, כרכים ג-ד, תל-אביב: הקיבוץ המאוחד, תשל”ח-תשמ""ה"
17862,/p601/m17862,איש חמודות או הפלאי,משה אורנשטיין,"",98848141,"","",פרוזה,לעמבערג
17863,/p601/m17863,דורש טוב לעמו,משה אורנשטיין,"",98848141,"","",מאמרים ומסות,"דפוס: וינה, ‪‎  C.M. HELLMANN‬"
17864,/p601/m17864,בקורת ישראל,משה אורנשטיין,"",98848141,"","",מאמרים ומסות,פראג : דפוס אלמנת ש. פרוינד ושותפה
17866,/p66/m17866,מיכאל קְרַמֶר: דרמה בארבע מערכות,גרהרט האופטמן,יוסף חיים ברנר,43523,939732,de,מחזות,יפו: יפת
17868,/p486/m17868,שימת עין,חיים יחיאל בורנשטיין,"",7069107,"","",עיון,""
17870,/p152/m17870,"על ""אבני בּהו""",יהושע פרידמן,"",12407867,"","",מאמרים ומסות,על המשמר
17895,/p638/m17895,"רשויות, מכתמים וכתבות",לאופולד לעף; עמנואל לעף,"",304031; 434073,"","",עיון,ירושלים
17917,/p20/m17917,נז. אל אל אמת אין ערך,אברהם אבן עזרא,"",270670,"","",שירה,האקדמיה הישראלית למדעים 
17918,/p20/m17918,נח. אל אל אין ערך,אברהם אבן עזרא,"",270670,"","",שירה,האקדמיה הישראלית למדעים 
17928,/p20/m17928,ספר העצמים,אברהם אבן עזרא,"",270670,"","",עיון,מהדורת לונדון 
17929,/p165/m17929,שִׂיחָה בִּישִׁיבָה שֶׁל מַעֲלָה : חִזָּיוֹן,צבי אלעזר טלר,"",12410809,"","",פרוזה,דרוהוביץ': משה לינדנבוים
17930,/p165/m17930,זעקת שבר,צבי אלעזר טלר,"",12410809,"","",מאמרים ומסות,""
17934,/p397/m17934,בנין הארץ - כרך ב - ספר א,יחיאל מיכל פינס,"",1686101,"","",מאמרים ומסות,דביר
17935,/p397/m17935,בנין הארץ - כרך ב - ספר ב,יחיאל מיכל פינס,"",1686101,"","",מאמרים ומסות,""
17944,/p164/m17944,רחשי ערב,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17945,/p164/m17945,נכאים,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17946,/p164/m17946,דברי חזון,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17947,/p164/m17947,עלים בודדים,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17948,/p164/m17948,דברי חקר,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17949,/p164/m17949,הגיונות,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",מאמרים ומסות,ברסלוי : צעירים
17950,/p166/m17950,שׁוֹשָׁנָה: סיפור,ליאופולד קומפרט,זאב יעבץ,78940,12407187,de,פרוזה,ורשה: בדפוס האחים שולדבערג
17961,/p375/m17961,לפנות בוקר: פרקי יומן,אלכסנדר זייד,אלמוני/ת,2669392,"",ru,זכרונות ויומנים,עם עובד
17965,/p397/m17965,ספר הכח,יחיאל מיכל פינס,"",1686101,"","",עיון,אבהם משה לונץ
17966,/p640/m17966,הנער משה,משה פלינקר,"",445108,"","",זכרונות ויומנים,יד ושם
17967,/p22/m17967,ליל הגלות ושחר התחיה,אליעזר בן־יהודה,"",181728,"","",עיון,סלונים: הוצאת יוסף רזניקובסקי; ורשה 
17987,/p602/m17987,רַחֲשֵי לֵב,יהושע אטלס,"","","","",שירה,פשעמישל
17989,/p169/m17989,יִשְׁמָעֵאל־בֵּי:  שירה מזרחית,מיכאיל לרמונטוב,יעקב לרנר,46599,7063855,ru,שירה,"תל-אביב : אגודת הסופרים בסיוע ""מוסד ביאליק"" ו""דבר"""
17990,/p597/m17990,"ספר לתולדות רס""ג",דוד כהנא,"",3018210,"","",עיון,מהדורת קראקא
17991,/p24/m17991,חליפת מכתבים,אלתר דרויאנוב,"",437809,"","",מכתבים,ברית ראשונים
17992,/p88/m17992,מכתבים לידידים ולאישים,יוסף  ויתקין,"",1708144,"","",מכתבים,""
17993,/p602/m17993,הנרדף מארץ רוסיה,יהושע אטלס,"","","","",מחזות,פשעמיסל בדפוס זופניק קנאללער&  האממערשמידט 
17994,/p108/m17994,ארתור ג'מס בלפור: חייו והצהרתו,יעקב יערי־פולסקין,"",6915099,"","",מאמרים ומסות,תל אביב
17995,/p18/m17995,הערות,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
17996,/p18/m17996,פתרון רציונלי (מהגיונות של קיצוני),אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
17997,/p18/m17997,הדגל הציוני מה הוא?,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
17998,/p18/m17998,חוסר חיי משפחה,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
17999,/p18/m17999,במקום הקדמה,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
18000,/p18/m18000,מבחוץ,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
18001,/p18/m18001,הדיבור העברי,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
18002,/p18/m18002,מכתב שלא נשלח בזמנו לידידי אשר בגולה,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,"מועצת פועלי חיפה, הספריה הציונית"
18018,/p641/m18018,גורגיאַס או על הדברנות,אפלטון,צבי דיזנדרוק,859,30526668,grc,עיון,ברלין: אברהם יוסף שטיבל
18047,/p18/m18047,פתרון לא־רציונלי,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
18048,/p18/m18048,תשובת פועל,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
18049,/p18/m18049,על התמיכה,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
18050,/p18/m18050,על 'הדברים הנוראים',אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
18051,/p18/m18051,מעט התבוננות,אהרן דוד גורדון,"",399986,"","",מאמרים ומסות,""
18052,/p613/m18052,ליליוס על הידידות,קיקרו,מנחם שטיין,"",19187951,la,עיון,וארשה: אחיעבר
18079,/p13/m18079,במשעול הצר,אהרן אברהם קבק,"",399957,"","",פרוזה,עם עובד
18082,/p643/m18082,דעת אלקים,יחיא קאפח,"",8053978,"","",עיון,: דפוס פ' עניו שבו' גאולה
18083,/p181/m18083,מי הוא האויב,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18084,/p181/m18084,שלום או שוחד,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18085,/p181/m18085,אל נגרר אחרי המחרימים,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18086,/p181/m18086,לחשבונם של המאורעות,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18087,/p181/m18087,מדו־לאומיות להתבטלות,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18088,/p181/m18088,חולשה או משחק?,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18089,/p181/m18089,מלאכת הפניקה,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18090,/p181/m18090,שלום אך לא הסתלקות,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18091,/p181/m18091,במוקש,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18092,/p181/m18092,בשטח הפוליטי,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18093,/p181/m18093,ההשליה הפוליטית,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18094,/p181/m18094,בשטח הכלכלי־סוציאלי,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18095,/p181/m18095,המפעל,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18096,/p181/m18096,אשמת המשטר (בשולי עדותו של לוק),משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18097,/p181/m18097,בימי מסה: מבוא,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18098,/p181/m18098,סכנת הכותל,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18099,/p181/m18099,אחריות,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18100,/p181/m18100,חשבון פוליטי,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18101,/p181/m18101,ד. בשעה חמורה,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, ת“א"
18103,/p164/m18103,הרועה,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,"ברלין, אחיספר"
18104,/p164/m18104,השכור ומפתח הגשמים בידו,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,"ברלין, אחיספר"
18105,/p164/m18105,סֵפֶר בְּרֵאשִׁית,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה,"בתוך: ניצנים, ורשה: תושיה"
18106,/p164/m18106,יוֹמוֹ שֶׁל מָשִׁיחַ,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה," בתוך: ניצנים, ורשה: תושיה"
18107,/p164/m18107,גַּן עֵדֶן,מיכה יוסף ברדיצ'בסקי,"",1926717,"","",פרוזה," בתוך: ניצנים, ורשה: תושיה"
18109,/p66/m18109,ערכים,יוסף חיים ברנר,"",939732,"","",עיון,תל אביב: המרכז לנוער של הסתדרות העובדים בארץ-ישראל
18112,/p20/m18112,איך מלאני לבי  (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18113,/p20/m18113,איך תמו מאויי (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18114,/p20/m18114,"יְיָ, מַה נָּעֲמָה אַהֲבָתֶךָ  (סליחה)",אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18115,/p20/m18115,אָרִיב עִם רַעְיוֹנִי  (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18116,/p20/m18116,אין לי פה להשיב  (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18117,/p20/m18117,אסכן עמך אלהי בעודי  (סליחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18118,/p20/m18118,אשרי אדם בוטח בך  (מסתג׳אב),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18119,/p20/m18119,אל תבוא את עבדך  (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18120,/p20/m18120,אשתחוה אל היכל קדשך (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18121,/p20/m18121,יי חקרתני ותדע (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18122,/p20/m18122,אבי עבר על רשעי (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18123,/p20/m18123,יי שמע נא את קולנו  (סליחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18124,/p20/m18124,אדיר הנאדר ברומו  (מוסתג׳אב),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18125,/p20/m18125,אז מקדם קדמוני  (מוסתג׳אב),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18126,/p20/m18126,אל אל יחידה ישרי מעגלך (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18127,/p20/m18127,אל עליון שעה הגיון (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18128,/p20/m18128,יי אתנפל ואשפיל  (תחינה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18129,/p20/m18129,אלי שית רצון (תחנון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18130,/p20/m18130,אמונים עומדים נגדך(פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18131,/p20/m18131,אנחנו בני גלות (סליחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18132,/p20/m18132,אני בעודי במאסרי (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18133,/p20/m18133,אעירה שחר על דברתך  (סליחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18134,/p20/m18134,אשאלה משוכני סנה (מוסתג׳אב),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18135,/p20/m18135,יוצר בחכמה רוחי (בקשה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18136,/p20/m18136,ישני לב מה לכם (תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18137,/p20/m18137,מתגרת הדין שלהבת בלבבי (פזמון),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18138,/p20/m18138,אם זכרתי עוני(רהוטה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18139,/p20/m18139,אמלא פי תוכחות(תוכחה),אברהם אבן עזרא,"",270670,"","",שירה,ירושלים : האקדמיה הלאומית הישראלית למדעים 
18141,/p57/m18141,הבימה - מאמר הערכה,שאול טשרניחובסקי,"",521410,"","",מאמרים ומסות,הוצאת היינריך קלר ברלין-וילמרסדורף
18142,/p13/m18142,דָנִיאֵל שַׁפְרָנוֹב: רומן,אהרן אברהם קבק,"",399957,"","",פרוזה,ורשה: ספרות
18143,/p181/m18143,פרוגרמת לינץ,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18144,/p181/m18144,הבחירות באוסטריה (1927),משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18145,/p181/m18145,אחרי 15 ביולי (1927),משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18146,/p181/m18146,ימי מאי 1929 בברלין ולקחם,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18147,/p181/m18147,ועידת מאגדבורג,משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18148,/p181/m18148,"בּמיצר: הערות לועידת הסוֹציאל־דמוֹקראטיה הגרמנית בלייפּציג, 1931",משה בילינסון,"",6967447,"","",מאמרים ומסות,"הוצאת דבר, תל אביב"
18149,/p57/m18149,הסירקוסיות,תיאוקריטוס,שאול טשרניחובסקי,219484,521410,grc,מחזות,עם עובד
18150,/p181/m18150,הדֶקאבריסטים,משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
18151,/p181/m18151,אלכּסדר הֶרצֶן,משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
18152,/p181/m18152,בין פברואר לאוקטובר,משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
18153,/p181/m18153,אידיאה וסירוסה,משה בילינסון,"",6967447,"","",מאמרים ומסות,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
